Country,Location,Household_Size,Head_Age,Head_Gender,Head_Education,Occupation,Monthly_Income_USD,Food_Cost_USD,Rent_Cost_USD,Transport_Cost_USD,Utilities_Cost_USD,Other_Costs_USD,Total_Expenditure_USD,Has_Mobile_Money,Savings_Rate,Monthly_Savings_USD,Has_Debt,Debt_Outstanding_USD,Remittance_Received_USD,Access_to_Healthcare,Access_to_School,Percent_Income_on_Essentials,Financial_Stress_Index
Nigeria,Rural,5,44,Female,Tertiary,Trader,92.96,38.35,2.47,2.14,7.31,14.09,64.36,TRUE,0.101,9.39,TRUE,798.33,0,TRUE,FALSE,0.535,0.058
Tanzania,Rural,7,34,Female,Primary,Salaried,328.93,144.54,45.71,20.44,2.92,13.89,227.5,TRUE,0.074,24.34,TRUE,940.81,0,FALSE,TRUE,0.647,0.028
Uganda,Urban,5,38,Female,Primary,Trader,107.23,38,30.04,12.19,9.25,13.81,103.29,FALSE,0.099,10.62,FALSE,0,0,TRUE,TRUE,0.827,0.021
Rwanda,Rural,5,26,Female,Primary,Artisan,71.9,27.42,9.58,3.88,4.93,4.96,50.77,FALSE,0.111,7.98,TRUE,992.77,0,TRUE,TRUE,0.628,0.086
Ghana,Urban,3,34,Female,Primary,Student,37.2,14.83,9.15,4.13,2.27,3.11,33.49,TRUE,0.09,3.35,TRUE,434.28,0,TRUE,TRUE,0.795,0.08
Tanzania,Urban,4,22,Female,Primary,Self_Employed,172.01,65.77,61.06,6.56,7.87,17.61,158.87,TRUE,0.129,22.19,TRUE,855.86,0,TRUE,TRUE,0.816,0.046
Kenya,Rural,6,41,Female,Secondary,Trader,67.04,27.64,4.04,3.41,6.66,6.3,48.05,FALSE,0.001,0.07,FALSE,0,0,TRUE,FALSE,0.614,0.014
Rwanda,Rural,5,38,Female,Primary,Casual_Labour,80.63,22.33,5.26,4.32,8.67,1.31,41.89,FALSE,0.047,3.79,TRUE,364.9,0,TRUE,TRUE,0.497,0.032
Rwanda,Rural,4,29,Male,Secondary,Farmer,138.51,42.26,11.1,1.25,11,23.42,89.03,FALSE,0,0,TRUE,866.63,0,FALSE,TRUE,0.47,0.046
Tanzania,Urban,3,61,Female,Primary,Farmer,220.18,57.65,75.31,20.51,4.97,34.51,192.95,FALSE,0.084,18.5,TRUE,54.44,0,TRUE,TRUE,0.716,0.02
Rwanda,Urban,2,37,Male,Primary,Artisan,189.51,88.69,64.2,23.04,4.42,17.56,197.91,TRUE,0.12,22.74,FALSE,0,0,TRUE,TRUE,0.947,0.023
Senegal,Urban,4,43,Female,Secondary,Salaried,512.39,119.23,134.15,32.27,18.05,75.18,378.88,FALSE,0.052,26.64,TRUE,737.64,0,TRUE,TRUE,0.592,0.022
Tanzania,Rural,1,32,Male,Tertiary,Farmer,149.91,66.33,0,8.52,13.33,38.89,127.07,TRUE,0.15,22.49,TRUE,551.34,0,TRUE,TRUE,0.584,0.036
Nigeria,Urban,6,35,Other,Tertiary,Casual_Labour,100.73,38.59,22.9,4.63,5.07,5.13,76.32,TRUE,0.1,10.07,FALSE,0,0,TRUE,TRUE,0.7,0.014
Cameroon,Rural,7,44,Male,No_School,Artisan,91.2,26.33,8.26,4.95,7.17,9.37,56.08,FALSE,0.062,5.65,TRUE,344.47,0,FALSE,TRUE,0.507,0.03
Uganda,Urban,3,36,Male,Primary,Casual_Labour,42.28,11.04,11.92,4.96,1.78,1.76,31.46,TRUE,0.083,3.51,FALSE,0,0,TRUE,TRUE,0.686,0.014
Zambia,Urban,1,40,Female,Secondary,Trader,256.68,89.16,62.48,18.12,26.19,33.48,229.43,TRUE,0.1,25.67,TRUE,331.86,0,TRUE,TRUE,0.76,0.026
Malawi,Urban,3,50,Male,Secondary,Trader,49,16.38,14.22,7.09,1.24,3.18,42.11,FALSE,0.047,2.3,FALSE,0,0,TRUE,TRUE,0.779,0.018
Rwanda,Urban,6,34,Male,Secondary,Trader,71.11,26.86,19.32,2.98,3.79,1.42,54.37,FALSE,0.072,5.12,FALSE,0,149.39,TRUE,TRUE,0.734,0.015
Nigeria,Urban,5,24,Female,Tertiary,Salaried,215.79,42.3,89.55,5.94,11.41,0,149.2,TRUE,0.202,43.59,FALSE,0,0,TRUE,TRUE,0.688,0.011
Ghana,Rural,7,22,Male,Primary,Artisan,75.7,25.5,7.88,2.89,6.1,7.09,49.46,TRUE,0.153,11.58,FALSE,0,0,TRUE,FALSE,0.552,0.01
Ghana,Rural,3,57,Female,Secondary,Artisan,10,5,0.38,0.45,0.71,1.16,7.7,FALSE,0.125,1.25,FALSE,0,0,FALSE,TRUE,0.595,0.012
Malawi,Urban,2,51,Female,No_School,Casual_Labour,81.72,35.9,19.65,4.69,8.54,133.39,202.17,TRUE,0.101,8.25,FALSE,0,0,TRUE,TRUE,0.831,0.069
Uganda,Urban,1,48,Female,Tertiary,Farmer,252.3,95.53,29.01,20.35,24.96,3.34,173.19,TRUE,0.26,65.6,FALSE,0,0,TRUE,TRUE,0.671,0.01
Rwanda,Urban,4,35,Male,Secondary,Self_Employed,297.05,93.41,74.3,12.78,11.59,44.69,236.77,TRUE,0.065,19.31,FALSE,0,0,FALSE,TRUE,0.644,0.016
Senegal,Rural,7,24,Male,Secondary,Casual_Labour,22.47,10.1,2.5,1.65,1.38,1.7,17.33,FALSE,0.045,1.01,FALSE,0,0,FALSE,TRUE,0.666,0.015
Malawi,Urban,4,37,Female,Secondary,Trader,181.78,58.08,47.42,15.61,10.86,17.62,149.59,TRUE,0.228,41.45,FALSE,0,0,TRUE,TRUE,0.722,0.014
Uganda,Rural,4,39,Male,Secondary,Trader,96.2,32.97,14.25,5.51,4.21,55.57,112.51,TRUE,0.151,14.53,TRUE,101.34,0,FALSE,TRUE,0.586,0.032
Rwanda,Urban,3,26,Male,Secondary,Self_Employed,66,24.35,24.87,5.7,0.91,6.57,62.4,TRUE,0.14,9.24,TRUE,89.34,0,TRUE,TRUE,0.833,0.027
Nigeria,Urban,4,22,Male,Tertiary,Farmer,196.83,81.42,30.47,27.04,11.69,0,150.62,FALSE,0.099,19.49,FALSE,0,0,TRUE,TRUE,0.761,0.015
Cameroon,Rural,6,19,Female,No_School,Casual_Labour,59.81,20.98,2.59,1.67,5.16,8.12,38.52,TRUE,0.162,9.69,FALSE,0,124.81,FALSE,FALSE,0.5,0.01
Senegal,Urban,4,48,Female,Tertiary,Farmer,54.33,24.42,8.69,3.55,3.57,7.7,47.93,TRUE,0.128,6.95,FALSE,0,0,TRUE,TRUE,0.727,0.018
Zambia,Rural,5,26,Male,Primary,Salaried,271.16,87.28,31.11,2.3,19.02,195.24,334.95,FALSE,0.11,29.83,FALSE,0,0,TRUE,FALSE,0.513,0.03
Ghana,Urban,1,44,Male,Primary,Artisan,75.85,21.34,19.24,4.56,7.81,195.92,248.87,TRUE,0.102,7.74,FALSE,0,0,TRUE,TRUE,0.689,0.095
Kenya,Urban,5,35,Female,Primary,Artisan,53.38,24.63,15.95,5.04,1.8,4.79,52.21,TRUE,0.094,5.02,FALSE,0,0,TRUE,TRUE,0.872,0.021
Nigeria,Urban,4,47,Male,Primary,Self_Employed,69.23,22.71,14.06,7.24,2.5,1.84,48.35,FALSE,0.043,2.98,FALSE,0,0,TRUE,FALSE,0.662,0.013
Ghana,Rural,3,44,Female,Secondary,Student,10,5,0.35,0.52,0.47,1.22,7.56,TRUE,0.209,2.09,TRUE,821.74,0,FALSE,FALSE,0.576,0.412
Tanzania,Rural,2,37,Male,No_School,Artisan,65.48,26.44,4.77,1,6.05,6.67,44.93,TRUE,0.156,10.21,FALSE,0,0,FALSE,TRUE,0.576,0.011
Kenya,Urban,4,42,Male,Tertiary,Casual_Labour,121.08,60.03,27.08,4.89,10.52,12.09,114.61,FALSE,0,0,TRUE,259.83,0,TRUE,TRUE,0.84,0.033
Ghana,Rural,4,39,Male,Primary,Salaried,208.61,68.67,16.11,5.81,14.17,25.46,130.22,FALSE,0.04,8.34,FALSE,0,0,FALSE,TRUE,0.5,0.011
Uganda,Urban,3,33,Male,Primary,Self_Employed,216.76,83.87,80.44,18.49,22.3,21.19,226.29,TRUE,0.059,12.79,FALSE,0,0,TRUE,TRUE,0.942,0.024
Senegal,Urban,6,52,Female,Tertiary,Salaried,121.52,35.87,23.86,7.47,3.91,9.45,80.56,TRUE,0.183,22.24,FALSE,0,332.87,TRUE,TRUE,0.58,0.01
Ghana,Urban,6,35,Female,Secondary,Salaried,513.45,162.41,37.58,43.11,24.3,21.05,288.45,TRUE,0.175,89.85,TRUE,675.27,0,FALSE,TRUE,0.52,0.014
Zambia,Urban,7,39,Female,Secondary,Casual_Labour,89.27,26.51,19.54,11.81,6.33,8.9,73.09,FALSE,0.023,2.05,FALSE,0,0,TRUE,TRUE,0.711,0.017
Cameroon,Urban,2,23,Female,No_School,Self_Employed,10,5,2.97,0.63,0.54,140.63,149.77,TRUE,0.081,0.81,FALSE,0,0,TRUE,TRUE,0.831,0.43
Uganda,Rural,1,43,Male,Secondary,Casual_Labour,101.86,42.21,7.2,3.02,8.7,155.14,216.27,TRUE,0.096,9.78,FALSE,0,0,TRUE,TRUE,0.594,0.058
Nigeria,Urban,5,33,Female,Primary,Farmer,85.28,32.05,13.56,9.22,9.54,12.81,77.18,TRUE,0.119,10.15,FALSE,0,0,FALSE,TRUE,0.746,0.019
Nigeria,Urban,5,34,Female,Tertiary,Salaried,499.46,147.69,51,21.39,28.59,67.79,316.46,TRUE,0.136,67.93,TRUE,970.7,0,FALSE,TRUE,0.497,0.02
Nigeria,Urban,3,30,Male,Secondary,Trader,100.36,30.55,27.55,8.07,7.26,192.32,265.75,TRUE,0.154,15.46,FALSE,0,0,TRUE,TRUE,0.724,0.074
Nigeria,Rural,2,39,Male,Secondary,Salaried,149.18,44.88,16.58,4.08,13.1,19.46,98.1,TRUE,0.11,16.41,FALSE,0,0,TRUE,TRUE,0.524,0.011
Cameroon,Rural,5,18,Male,Secondary,Salaried,313.31,117.49,15.49,3.16,25.99,31.62,193.75,TRUE,0.233,73,FALSE,0,0,FALSE,TRUE,0.516,0.008
Ghana,Urban,6,48,Male,Secondary,Student,103.79,24.84,34.28,7.86,11.74,9.95,88.67,TRUE,0.232,24.08,FALSE,0,0,TRUE,TRUE,0.751,0.015
Rwanda,Urban,4,40,Female,Secondary,Farmer,235.58,75.91,61.66,14.41,17.08,47.07,216.13,TRUE,0.145,34.16,FALSE,0,0,TRUE,FALSE,0.715,0.019
Ghana,Urban,3,34,Female,Secondary,Farmer,23.17,5.94,4.09,2.21,1.43,3.41,17.08,FALSE,0.033,0.76,FALSE,0,0,FALSE,TRUE,0.566,0.014
Tanzania,Urban,3,21,Female,No_School,Casual_Labour,99.38,38.31,21.01,8.55,3.07,5.33,76.27,TRUE,0.1,9.94,FALSE,0,0,TRUE,TRUE,0.707,0.015
Senegal,Urban,4,45,Male,Primary,Artisan,65.01,18.24,14.99,5.54,4.58,8.58,51.93,FALSE,0.066,4.29,FALSE,0,0,TRUE,TRUE,0.657,0.016
Kenya,Urban,7,32,Male,Primary,Farmer,203.93,99.33,36.05,10.51,6.62,11.04,163.55,FALSE,0.024,4.89,FALSE,0,0,FALSE,TRUE,0.744,0.017
Rwanda,Urban,7,56,Male,Secondary,Trader,115.88,49.04,38.99,7.3,3.62,6.52,105.47,TRUE,0.061,7.07,FALSE,0,0,TRUE,TRUE,0.847,0.02
Rwanda,Urban,4,46,Female,Secondary,Farmer,27.09,9.31,9,2.37,1.96,124.61,147.25,TRUE,0.1,2.71,FALSE,0,0,TRUE,TRUE,0.806,0.159
Ghana,Urban,4,58,Male,Secondary,Self_Employed,223.52,84.7,30.92,11.92,11.19,35.47,174.2,FALSE,0.085,19,TRUE,787.91,0,TRUE,TRUE,0.618,0.034
Rwanda,Rural,4,42,Male,Secondary,Self_Employed,112.02,42.88,5.66,2.39,0,68.19,119.12,FALSE,0.164,18.37,TRUE,185.15,0,TRUE,FALSE,0.451,0.032
Malawi,Rural,7,53,Female,Secondary,Salaried,270.8,76.58,16.96,24.19,35.11,20.26,173.1,FALSE,0.062,16.79,FALSE,0,0,TRUE,FALSE,0.562,0.011
Malawi,Rural,4,46,Male,Primary,Self_Employed,166.02,72.5,8.49,4.75,2.72,36.59,125.05,TRUE,0.149,24.74,TRUE,688.95,0,FALSE,TRUE,0.53,0.036
Tanzania,Urban,3,35,Male,No_School,Salaried,393.19,134.98,104.22,25.08,20.59,197.43,482.3,TRUE,0.129,50.72,FALSE,0,0,TRUE,TRUE,0.723,0.029
Kenya,Urban,5,42,Male,Primary,Trader,79.47,23.54,26.83,5.42,1.94,8.07,65.8,TRUE,0.105,8.34,FALSE,0,0,FALSE,TRUE,0.717,0.016
Zambia,Urban,2,30,Male,No_School,Self_Employed,145.72,56.53,55.66,12.52,7.63,12.31,144.65,FALSE,0.041,5.97,FALSE,0,0,TRUE,FALSE,0.902,0.023
Cameroon,Rural,4,65,Female,Primary,Self_Employed,68.93,18.71,0.38,4.05,3.23,11.29,37.66,FALSE,0.046,3.17,FALSE,0,0,FALSE,FALSE,0.377,0.008
Ghana,Urban,1,39,Male,Secondary,Casual_Labour,36.07,14.28,5.1,1.39,1.44,4.18,26.39,TRUE,0.13,4.69,FALSE,0,0,TRUE,TRUE,0.599,0.013
Cameroon,Rural,4,40,Male,Primary,Artisan,86.53,32.36,6.7,2.79,4.94,7.36,54.15,FALSE,0.022,1.9,TRUE,459.02,0,TRUE,FALSE,0.535,0.04
Zambia,Rural,5,45,Male,No_School,Self_Employed,10,5,0.86,0.21,0.28,37.78,44.13,FALSE,0.001,0.01,FALSE,0,0,TRUE,FALSE,0.577,0.121
Ghana,Urban,7,27,Male,Tertiary,Farmer,157.29,65.58,26.67,15.11,11.97,32.28,151.61,TRUE,0.158,24.85,TRUE,827.62,0,TRUE,TRUE,0.754,0.048
Ghana,Rural,2,56,Female,Tertiary,Farmer,98.68,39.41,0.6,6.31,7.21,9.49,63.02,FALSE,0.056,5.53,FALSE,0,254.7,TRUE,TRUE,0.537,0.011
Kenya,Urban,2,28,Male,Secondary,Self_Employed,186.56,61.09,34.84,15.41,11.56,16.55,139.45,FALSE,0.115,21.45,FALSE,0,0,TRUE,TRUE,0.655,0.014
Cameroon,Urban,2,25,Male,No_School,Farmer,10,5,1.18,0.26,0.76,1.25,8.45,TRUE,0.189,1.89,FALSE,0,0,TRUE,TRUE,0.655,0.013
Malawi,Urban,5,38,Female,Secondary,Trader,116.16,29.82,31.09,11.41,10.57,15.79,98.68,TRUE,0.107,12.43,FALSE,0,0,TRUE,TRUE,0.707,0.017
Nigeria,Urban,5,25,Male,Secondary,Farmer,164.66,63.3,60.29,10.52,2.93,4.94,141.98,TRUE,0.141,23.22,FALSE,0,0,TRUE,TRUE,0.827,0.017
Cameroon,Rural,6,59,Female,Primary,Artisan,83.87,20.79,8.72,3.86,9.08,7.59,50.04,FALSE,0.054,4.53,FALSE,0,0,TRUE,TRUE,0.5,0.01
Senegal,Urban,4,37,Male,Secondary,Trader,105.47,37.86,27.86,7.95,11.62,4.89,90.18,TRUE,0.189,19.93,FALSE,0,0,TRUE,TRUE,0.801,0.016
Senegal,Urban,3,18,Other,No_School,Farmer,30.96,12.33,4.44,2.15,2.66,2.22,23.8,FALSE,0.071,2.2,FALSE,0,98.9,FALSE,TRUE,0.675,0.015
Ghana,Rural,4,42,Female,Tertiary,Casual_Labour,17.97,6.72,0.8,1.18,0.9,2.94,12.54,TRUE,0.197,3.54,TRUE,992.33,0,TRUE,TRUE,0.506,0.291
Nigeria,Rural,2,47,Female,Secondary,Salaried,154.18,70.73,13.26,10.08,19.09,165.04,278.2,FALSE,0.074,11.41,TRUE,155.25,0,TRUE,FALSE,0.729,0.054
Uganda,Urban,4,35,Female,Primary,Farmer,123.68,36.42,23.22,10.71,11.57,16.01,97.93,FALSE,0.045,5.57,FALSE,0,0,TRUE,TRUE,0.657,0.016
Zambia,Rural,6,24,Male,Primary,Student,104.6,39.6,7.47,5.45,1.58,3.11,57.21,TRUE,0.173,18.1,FALSE,0,0,TRUE,TRUE,0.512,0.006
Tanzania,Rural,4,39,Female,Primary,Farmer,35.27,7.08,3.03,0.59,1.72,3.86,16.28,FALSE,0,0,FALSE,0,0,FALSE,FALSE,0.342,0.006
Nigeria,Urban,3,34,Male,Tertiary,Student,108.52,34.09,25.29,8.28,8.48,7.73,83.87,FALSE,0.097,10.53,FALSE,0,0,TRUE,TRUE,0.695,0.015
Tanzania,Urban,3,28,Male,Primary,Salaried,244.69,80.46,38.7,22.07,5.37,149.84,296.44,FALSE,0.062,15.17,TRUE,551.54,224.36,TRUE,TRUE,0.597,0.042
Cameroon,Urban,3,27,Male,No_School,Farmer,55.63,25.57,12.57,4.24,5.18,4,51.56,TRUE,0.038,2.11,FALSE,0,0,TRUE,TRUE,0.84,0.02
Cameroon,Rural,4,42,Male,Primary,Self_Employed,159.12,55.43,14.49,8.79,8.61,176.45,263.77,FALSE,0.014,2.23,FALSE,0,0,FALSE,FALSE,0.545,0.045
Tanzania,Rural,1,51,Female,Primary,Salaried,173.61,71.86,6.82,6.06,5.28,20.49,110.51,FALSE,0.094,16.32,FALSE,0,0,TRUE,TRUE,0.516,0.011
Zambia,Rural,3,46,Male,Tertiary,Salaried,291.78,83.65,0,12.99,15.97,105.05,217.66,FALSE,0.082,23.93,FALSE,0,0,FALSE,TRUE,0.385,0.014
Nigeria,Urban,3,19,Female,Tertiary,Casual_Labour,107.04,34.97,45.4,3.5,4.64,16.42,104.93,TRUE,0.118,12.63,TRUE,129.5,0,TRUE,TRUE,0.819,0.028
Uganda,Urban,6,47,Male,Primary,Trader,172.81,50.36,46.55,13.35,1.45,28.51,140.22,FALSE,0.112,19.35,TRUE,85.01,0,TRUE,TRUE,0.643,0.019
Ghana,Urban,6,49,Female,No_School,Trader,159.7,44.79,28.4,10.9,9.39,26.42,119.9,TRUE,0.095,15.17,FALSE,0,0,TRUE,TRUE,0.582,0.014
Kenya,Urban,4,57,Female,Secondary,Artisan,231.01,65.89,76.08,17.36,10.96,41.96,212.25,TRUE,0.086,19.87,FALSE,0,0,TRUE,TRUE,0.734,0.02
Cameroon,Rural,5,29,Female,Secondary,Salaried,83.91,25.76,7.17,4.1,5.33,9.15,51.51,FALSE,0.078,6.54,FALSE,0,233.18,TRUE,FALSE,0.499,0.01
Senegal,Rural,6,39,Female,Primary,Salaried,189.53,93.44,20,1.99,5.23,72.99,193.65,FALSE,0.057,10.8,FALSE,0,0,TRUE,FALSE,0.633,0.024
Zambia,Urban,1,47,Female,Primary,Trader,93.18,32.23,8.68,5.02,6.04,5.47,57.44,TRUE,0.16,14.91,FALSE,0,0,TRUE,TRUE,0.552,0.009
Kenya,Urban,4,34,Male,Primary,Trader,23.6,6.03,4.58,2.93,3.13,139.89,156.56,TRUE,0.148,3.49,FALSE,0,0,TRUE,TRUE,0.678,0.195
Uganda,Urban,3,47,Male,Primary,Salaried,242.1,75.85,42.95,18.59,5.45,214.97,357.81,TRUE,0.047,11.38,FALSE,0,0,TRUE,TRUE,0.588,0.038
Rwanda,Urban,2,40,Female,Secondary,Trader,37.64,15.85,14.01,3.82,2.33,2.05,38.06,TRUE,0.167,6.29,FALSE,0,315.95,TRUE,TRUE,0.932,0.021
Ghana,Urban,8,30,Female,Primary,Trader,317.69,95.59,99.9,33.84,22.11,116.77,368.21,FALSE,0,0,FALSE,0,0,FALSE,TRUE,0.789,0.029
Cameroon,Urban,2,31,Male,Primary,Salaried,175.16,79.55,59.63,16.36,10.86,4.84,171.24,TRUE,0.249,43.61,FALSE,0,341.07,TRUE,FALSE,0.945,0.019
Ghana,Urban,1,55,Male,Secondary,Farmer,205.05,86.55,33.47,17.4,12.15,82.53,232.1,FALSE,0.052,10.66,TRUE,728.65,0,TRUE,FALSE,0.726,0.046
Kenya,Urban,1,28,Male,Secondary,Salaried,356.08,119.78,92.8,40.21,22.2,39.48,314.47,TRUE,0.162,57.68,FALSE,0,0,TRUE,TRUE,0.77,0.018
Ghana,Urban,2,26,Male,Primary,Self_Employed,216.07,65.7,25.89,13.26,10.18,31.14,146.17,TRUE,0.21,45.37,FALSE,0,0,TRUE,TRUE,0.53,0.01
Rwanda,Urban,2,44,Female,Primary,Farmer,114.71,32.51,18.56,11.75,12.66,9.57,85.05,TRUE,0.16,18.35,FALSE,0,0,FALSE,TRUE,0.652,0.013
Kenya,Rural,4,40,Male,Secondary,Self_Employed,160.44,58.31,10.39,8.77,11.62,14.18,103.27,FALSE,0.039,6.26,FALSE,0,379.48,TRUE,FALSE,0.552,0.012
Cameroon,Urban,6,24,Female,Primary,Trader,319.58,121.14,85.56,26.44,13.2,44.53,290.87,TRUE,0.117,37.39,FALSE,0,0,TRUE,TRUE,0.768,0.019
Nigeria,Rural,6,34,Female,Secondary,Artisan,82.97,36.82,4.51,5.36,7.99,11.74,66.42,FALSE,0.115,9.54,FALSE,0,207.92,TRUE,TRUE,0.651,0.015
Senegal,Urban,8,30,Male,Primary,Artisan,61.55,23.08,12.19,2.52,2.36,0,40.15,TRUE,0.038,2.34,TRUE,735.49,249.61,FALSE,TRUE,0.642,0.075
Kenya,Urban,8,32,Male,No_School,Self_Employed,10,5,2.84,0.78,0.26,1.74,10.62,TRUE,0.127,1.27,FALSE,0,0,TRUE,TRUE,0.807,0.021
Malawi,Urban,6,70,Male,Primary,Trader,165.51,73.85,41.44,18.56,7.84,13.84,155.53,TRUE,0.132,21.85,FALSE,0,0,TRUE,TRUE,0.851,0.02
Rwanda,Urban,3,36,Female,Primary,Casual_Labour,108.7,44.28,40.83,8.03,11.2,6.81,111.15,TRUE,0.145,15.76,FALSE,0,0,FALSE,TRUE,0.951,0.022
Kenya,Rural,6,29,Male,Primary,Artisan,84.99,25.66,0.44,4.04,2.25,6.51,38.9,TRUE,0.157,13.34,TRUE,928.95,0,FALSE,TRUE,0.377,0.062
Kenya,Urban,5,64,Male,Tertiary,Salaried,517.66,178.17,53.44,47.59,26.62,16.45,322.27,FALSE,0.076,39.34,TRUE,115.25,0,FALSE,TRUE,0.59,0.012
Malawi,Rural,4,51,Male,Secondary,Salaried,317.22,125.69,30.23,25.05,13.47,72.12,266.56,FALSE,0.092,29.18,FALSE,0,0,FALSE,FALSE,0.611,0.017
Cameroon,Rural,6,49,Male,Secondary,Farmer,118.26,43.91,7.26,4.12,10.13,4.11,69.53,TRUE,0.117,13.84,FALSE,0,0,TRUE,TRUE,0.549,0.009
Kenya,Urban,5,30,Male,Secondary,Farmer,148.55,41.51,26.56,17.72,4.12,134.72,224.63,TRUE,0.159,23.62,FALSE,0,0,TRUE,TRUE,0.601,0.038
Senegal,Urban,3,54,Male,Secondary,Salaried,409.59,148.4,91.7,16.03,32.32,35.6,324.05,FALSE,0.087,35.63,FALSE,0,0,TRUE,TRUE,0.703,0.016
Ghana,Rural,4,50,Male,Secondary,Salaried,143.96,43.58,2.93,10.38,2.88,4.46,64.23,TRUE,0.095,13.68,FALSE,0,0,FALSE,FALSE,0.412,0.004
Cameroon,Urban,3,42,Female,Secondary,Trader,149.64,53.04,32.87,14.27,13.89,15.88,129.95,TRUE,0.146,21.85,FALSE,0,0,TRUE,TRUE,0.757,0.017
Senegal,Rural,2,19,Male,Primary,Farmer,138.32,35.83,10.24,6.81,10.61,82.33,145.82,TRUE,0.167,23.1,FALSE,0,0,TRUE,TRUE,0.456,0.023
Cameroon,Urban,8,40,Female,No_School,Self_Employed,120.89,34.77,28.29,11.88,9.91,13.09,97.94,FALSE,0.092,11.12,TRUE,487.24,0,TRUE,TRUE,0.696,0.038
Senegal,Urban,4,61,Female,Tertiary,Trader,266.32,132.34,85.42,19.99,17.42,31.14,286.31,FALSE,0,0,TRUE,550.44,0,FALSE,TRUE,0.955,0.037
Rwanda,Urban,2,43,Female,Secondary,Salaried,276.85,88.64,61.2,19.57,7.76,23.66,200.83,TRUE,0.119,32.95,FALSE,0,0,TRUE,TRUE,0.638,0.013
Senegal,Urban,2,35,Male,Secondary,Self_Employed,220.81,94.49,58.94,16.97,18.52,10.59,199.51,FALSE,0.064,14.13,FALSE,0,0,TRUE,TRUE,0.852,0.02
Tanzania,Rural,3,37,Male,Secondary,Salaried,305.9,104.37,8.39,23.48,23.75,26.12,186.11,FALSE,0.115,35.18,FALSE,0,261.93,FALSE,FALSE,0.521,0.009
Senegal,Urban,2,38,Female,Secondary,Farmer,103.85,27.6,15.7,4.06,3.86,15.86,67.08,TRUE,0.183,19,FALSE,0,0,TRUE,TRUE,0.489,0.009
Nigeria,Rural,5,30,Female,Primary,Salaried,224.16,61.51,4.09,21.07,5.13,37.63,129.43,TRUE,0.125,28.02,FALSE,0,0,FALSE,TRUE,0.408,0.008
Nigeria,Urban,4,40,Male,Tertiary,Trader,232.55,68.48,49.85,22.62,14.44,23.74,179.13,TRUE,0.116,26.98,FALSE,0,328.79,FALSE,TRUE,0.665,0.015
Zambia,Urban,5,57,Male,Secondary,Student,53.82,26.92,16.72,7.14,3.47,7.74,61.99,TRUE,0.121,6.51,FALSE,0,0,TRUE,TRUE,0.99,0.026
Tanzania,Urban,4,56,Female,Secondary,Farmer,197.7,66,68.96,12.31,16.2,12.11,175.58,TRUE,0.221,43.69,FALSE,0,0,TRUE,TRUE,0.823,0.017
Tanzania,Urban,2,31,Male,Primary,Trader,167.66,60.81,53.74,15.25,6.91,11.61,148.32,TRUE,0.173,29.01,FALSE,0,83.6,TRUE,TRUE,0.811,0.017
Ghana,Urban,4,55,Female,Tertiary,Trader,186.42,74.14,35.64,13.49,13.34,3.73,140.34,TRUE,0.173,32.25,FALSE,0,0,TRUE,TRUE,0.729,0.013
Tanzania,Urban,5,49,Female,Secondary,Self_Employed,205.64,79.24,32.28,15.55,18.39,31.97,177.43,TRUE,0.157,32.29,FALSE,0,0,TRUE,TRUE,0.704,0.017
Ghana,Rural,1,48,Male,Secondary,Self_Employed,190.84,78.35,1.03,4.88,0,13.59,97.85,FALSE,0.083,15.84,TRUE,340.31,0,FALSE,FALSE,0.439,0.016
Zambia,Urban,5,45,Female,No_School,Trader,193.56,60.63,51.01,15.76,0,6.5,133.9,TRUE,0.173,33.49,FALSE,0,0,TRUE,FALSE,0.655,0.011
Zambia,Urban,4,29,Male,Secondary,Salaried,454.99,121.54,87.93,55.29,29.73,56.91,351.4,TRUE,0.217,98.73,TRUE,705.59,0,TRUE,TRUE,0.646,0.021
Rwanda,Rural,5,35,Female,Primary,Trader,131.82,37.42,13.35,4.83,9.04,22.04,86.68,FALSE,0.108,14.24,FALSE,0,0,TRUE,FALSE,0.487,0.011
Nigeria,Rural,2,50,Male,Secondary,Self_Employed,31.97,7.76,4.03,1.52,1.31,2.6,17.22,FALSE,0.076,2.43,FALSE,0,0,FALSE,FALSE,0.443,0.007
Senegal,Urban,5,26,Male,Secondary,Farmer,361.22,113.27,104.36,22.44,5.64,4.13,249.84,FALSE,0.093,33.59,FALSE,0,0,TRUE,TRUE,0.678,0.012
Senegal,Urban,4,28,Female,No_School,Student,10,5,2.77,0.36,1.15,0.84,10.12,TRUE,0.138,1.38,FALSE,0,272.59,TRUE,TRUE,0.844,0.019
Malawi,Rural,1,44,Male,Secondary,Casual_Labour,90.94,36.44,10.84,5.03,5.64,10.18,68.13,FALSE,0.096,8.73,FALSE,0,0,FALSE,TRUE,0.63,0.014
Malawi,Rural,4,31,Female,Primary,Artisan,108.2,42.2,7.93,7.41,6.85,14.04,78.43,FALSE,0.031,3.35,FALSE,0,0,TRUE,TRUE,0.59,0.014
Uganda,Urban,4,50,Male,Secondary,Casual_Labour,64.98,18.31,15.38,3.61,2.93,9.02,49.25,TRUE,0.061,3.96,FALSE,0,0,TRUE,TRUE,0.61,0.015
